time,title,url,summary,source,overall_sentiment_score,overall_sentiment_label,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
2024-04-05 01:02:00,Contineum Therapeutics Announces Pricing of Initial Public Offering,https://www.benzinga.com/pressreleases/24/04/g38103690/contineum-therapeutics-announces-pricing-of-initial-public-offering,"SAN DIEGO, April 04, 2024 ( GLOBE NEWSWIRE ) -- Contineum Therapeutics, Inc. ( Contineum ) , a clinical stage biopharmaceutical company focused on discovering and developing novel, oral small molecule therapies that target biological pathways associated with specific clinical impairments for the ...",www.benzinga.com,0.124562,Neutral,JNJ,0.051111,0.054974,Neutral
2024-04-05 10:55:00,Johnson & Johnson To Buy Shockwave Medical For $13.1 Billion,https://www.investors.com/news/technology/johnson-johnson-to-buy-shockwave-medical-13-1-billion/,"Dow Jones giant Johnson & Johnson ( JNJ ) said it would acquire Shockwave Medical ( SWAV ) for $13.1 billion, or $335 a share. Both stocks rose slightly early Friday. SWAV stock had surged 68% to 319.99 as of April 4 in 2024, with takeover speculation among the driving forces.",www.investors.com,0.116556,Neutral,JNJ,0.739411,-0.023317,Neutral
2024-04-05 11:06:49,Johnson & Johnson to buy equipment maker Shockwave Medical for $12.5 bn,https://www.business-standard.com/companies/news/johnson-johnson-to-buy-equipment-maker-shockwave-medical-for-12-5-bn-124040500649_1.html,"Johnson & Johnson on Friday agreed to buy Shockwave Medical for $12.5 billion, in a deal that would help broaden its portfolio of medical devices used in treating heart diseases.",www.business-standard.com,0.333493,Somewhat-Bullish,JNJ,0.327366,0.568925,Bullish
2024-04-05 11:12:00,Johnson & Johnson to Buy Shockwave Medical. It's a Cardio Health Play.,https://www.barrons.com/amp/articles/johnson-johnson-jnj-stock-shockwave-medical-de83a930,"Johnson & Johnson agreed to acquire medical-devices maker Shockwave Medical for a total enterprise value of about $13.1 billion. Johnson & Johnson will pay $335 a share in cash for Shockwave , J&J said in a statement Friday.",www.barrons.com,0.159966,Somewhat-Bullish,JNJ,0.727604,0.214185,Somewhat-Bullish
2024-04-05 12:05:00,Futures Bounce Ahead Of Jobs Report,https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-jobs-report-meta-stock-nvidia-nvda-tesla-tsla/,"Stock Market Today: Dow Jones Bounces Ahead Of Jobs Report. Meta, Nvidia, Tesla Rally Investor's Business Daily ...",www.investors.com,0.121747,Neutral,JNJ,0.079656,0.165989,Somewhat-Bullish
2024-04-05 12:35:20,"Johnson & Johnson Makes Yet Another Multi-Billion MedTech Deal With Shockwave Medical - Johnson & Johnson  ( NYSE:JNJ ) , Shockwave Medical  ( NASDAQ:SWAV ) ",https://www.benzinga.com/news/large-cap/24/04/38108776/johnson-johnson-makes-yet-another-multi-billion-medtech-deal-with-shockwave-medical,"Friday, Johnson & Johnson JNJ agreed to acquire Shockwave Medical Inc SWAV for $335.00 per share in cash, corresponding to an enterprise value of approximately $13.1 billion, including cash acquired.",www.benzinga.com,0.162565,Somewhat-Bullish,JNJ,0.700945,0.338851,Somewhat-Bullish
2024-04-05 12:56:00,J&J to pump another $13B into its MedTech business with Shockwave deal,https://apnews.com/article/johnsonshockwavemedtechdeal-fb308f70ee276b007fa759007913ee77,"Johnson & Johnson is pumping more money into heart care with a roughly $13 billion deal for Shockwave Medical, which specializes in technology that helps open clogged arteries. The health care giant said Friday that it will spend $335 in cash for each share of Shockwave.",apnews.com,0.234915,Somewhat-Bullish,JNJ,0.109455,0.282005,Somewhat-Bullish
2024-04-05 14:01:45,Johnson & Johnson Buys Shockwave For $13.1 Billion In Latest Cardio Deal,https://www.forbes.com/sites/tylerroush/2024/04/05/johnson--johnson-buys-shockwave-for-131-billion-in-latest-cardio-deal/,"Johnson & Johnson will acquire Shockwave Medical in a deal valued at $13.1 billion, according to a joint statement Friday, the latest acquisition by the pharmaceutical firm over the last two years as it expands on cardiovascular intervention.",www.forbes.com,0.151974,Somewhat-Bullish,JNJ,0.522854,0.298251,Somewhat-Bullish
2024-04-05 14:23:00,Stock market today: Wall Street gains ground following surprisingly strong US jobs report,https://apnews.com/article/stock-markets-inflation-cdeea722367b960f1a87b0b3d287fedd,Stock market today: Wall Street edges higher following surprisingly strong US jobs report The Associated Press ...,apnews.com,0.104508,Neutral,JNJ,0.072,0.152117,Somewhat-Bullish
2024-04-05 14:49:00,"Stock Market Heads Higher After Robust Jobs Data; Tech Rally Led By Amazon, AMD, Netflix",https://www.investors.com/market-trend/stock-market-today/dow-jones-nasdaq-sp500-nflx-stock-amazon-stock-amd-stock/,"Stock Market Heads Higher After Robust Jobs Data. Tech Rally Led By Amazon, AMD, Netflix Investor's Business Daily ...",www.investors.com,0.121495,Neutral,JNJ,0.123844,0.060651,Neutral
2024-04-05 15:45:00,"Uptrend Under Pressure; Tesla, Humana In Focus: Weekly Review",https://www.investors.com/news/market-rally-under-pressure-tesla-humana-in-focus/,"Uptrend Under Pressure. Tesla, Humana In Focus: Weekly Review Investor's Business Daily ...",www.investors.com,-0.056248,Neutral,JNJ,0.037213,0.038998,Neutral
2024-04-05 16:00:00,CURE Media Group and Oncology Nursing News announce Kristen Dahlgren as keynote speaker for the 2024 Extraordinary Healer® event,https://www.benzinga.com/pressreleases/24/04/g38113091/cure-media-group-and-oncology-nursing-news-announce-kristen-dahlgren-as-keynote-speaker-for-the-20,"CRANBURY, N.J., April 05, 2024 ( GLOBE NEWSWIRE ) -- CURE® Media Group, the industry-leading multimedia platform devoted to providing cancer updates and research to more than 1 million patients, survivors and caregivers, partners with Oncology Nursing News®, a multimedia platform dedicated to ...",www.benzinga.com,0.402117,Bullish,JNJ,0.047465,0.314033,Somewhat-Bullish
2024-04-05 17:44:28,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates SWAV, KTRA, ABIO - ARCA biopharma  ( NASDAQ:ABIO ) , Kintara Therapeutics  ( NASDAQ:KTRA ) ",https://www.benzinga.com/pressreleases/24/04/g38115003/shareholder-investigation-halper-sadeh-llc-investigates-swav-ktra-abio,"NEW YORK, April 05, 2024 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: Shockwave Medical, Inc.",www.benzinga.com,0.114747,Neutral,JNJ,0.118647,0.087791,Neutral
2024-04-05 18:01:00,Stocks Buck Strong Jobs Data; Nvidia Tests This Key Level As Tesla Falls On Stock Market Today,https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-tesla-stock-nvidia-stock/,Stocks Buck Strong Jobs Data. Nvidia Tests This Key Level As Tesla Falls Investor's Business Daily ...,www.investors.com,0.130705,Neutral,JNJ,0.127119,0.0,Neutral
2024-04-05 19:27:00,Acquisition Watch: Time to Buy Johnson & Johnson  ( JNJ )  or ShockWave Medical's  ( SWAV )  Stock?,https://www.zacks.com/commentary/2251416/acquisition-watch-time-to-buy-johnson-johnson-jnj-or-shockwave-medicals-swav-stock,News of healthcare behemoth Johnson & Johnson (JNJ) acquiring medical device company ShockWave Medical (SWAV) for $13.1 billion made headlines this morning.,www.zacks.com,0.287875,Somewhat-Bullish,JNJ,0.426824,0.364211,Bullish
2024-04-06 01:38:00,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates ADTH, NVEI, SWAV",https://www.prnewswire.com/news-releases/shareholder-investigation-halper-sadeh-llc-investigates-adth-nvei-swav-302109621.html,"NEW YORK, April 5, 2024 /PRNewswire/ -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: sale to Cadent, LLC for $3.21 per share.",www.prnewswire.com,0.160445,Somewhat-Bullish,JNJ,0.166169,0.11365,Neutral
2024-04-06 04:14:28,Wall Street indexes rise after strong jobs data,https://www.moneycontrol.com/news/business/markets/wall-street-indexes-rise-after-strong-jobs-data-12586721.html,"The Dow Jones Industrial Average rose 307.06 points, or 0.80%, to 38,904.04, the SP 500 gained 57.13 points, or 1.11%, to 5,204.34 and the Nasdaq Composite gained 199.44 points, or 1.24%, to 16,248.52.",www.moneycontrol.com,0.106364,Neutral,JNJ,0.09439,0.28044,Somewhat-Bullish
2024-04-06 12:15:00,Can a New CEO Fix Boeing?,https://www.fool.com/investing/2024/04/06/can-a-new-ceo-fix-boeing/,We also talk with e.l.f. Beauty CEO Tarang Amin about how the company is succeeding.,www.fool.com,0.187821,Somewhat-Bullish,JNJ,0.027763,0.016757,Neutral
2024-04-07 08:15:00,"Want $200 Per Month in Passive Income? Invest $80,000 in This Vanguard ETF",https://www.fool.com/investing/2024/04/07/want-200-per-month-in-passive-income-invest-80000/,Truly passive income is easy to find on the stock market.,www.fool.com,0.189723,Somewhat-Bullish,JNJ,0.073546,0.184822,Somewhat-Bullish
2024-04-07 12:01:43,"More Risks, More Opportunities: What's Next For Employers In Healthcare?",https://www.forbes.com/sites/gebai/2024/04/07/more-risks-more-opportunities-whats-next-for-employers-in-healthcare/,"More Risks, More Opportunities For Employers In Healthcare Forbes ...",www.forbes.com,0.201602,Somewhat-Bullish,JNJ,0.056674,-0.181224,Somewhat-Bearish
2024-04-07 14:46:11,Examining High Drug Costs In America. What You Need To Know,https://www.forbes.com/sites/omerawan/2024/04/07/examining-high-drug-costs-in-america-what-you-need-to-know/,"Soaring drug prices in America have left many Americans unable to pay for medications and treatments that could otherwise improve their health and well-being. 58 million Americans experience medication insecurity, or the inability to pay for a medication in the last 12 months, according to a ...",www.forbes.com,-0.026363,Neutral,JNJ,0.05234,-0.001997,Neutral
2024-04-07 18:30:00,Here's the $4.7 Trillion Market Nvidia Has Its Eyes on Now,https://www.fool.com/investing/2024/04/07/heres-the-47-trillion-market-nvidia-has-its-eyes-o/,The GPU maker hopes to make a bigger splash in a market that accounts for 18% of the U.S. GDP.,www.fool.com,0.206377,Somewhat-Bullish,JNJ,0.124486,0.051584,Neutral
2024-04-08 07:46:00,2 Dividend Stocks to Buy and Hold Forever,https://www.fool.com/investing/2024/04/08/2-dividend-stocks-to-buy-and-hold-forever/,These dividends are about as safe as they come.,www.fool.com,0.30126,Somewhat-Bullish,JNJ,0.377142,0.29538,Somewhat-Bullish
2024-04-08 09:01:32,"AstraZeneca, Daiichi drug gets broad tumor approval in US",https://www.moneycontrol.com/news/business/astrazeneca-daiichi-drug-gets-broad-tumor-approval-in-us-12599311.html,"The US Food and Drug Administration cleared the medicine for patients who have HER2-positive solid tumors that have spread or can't be removed with surgery, the company said. These patients have already received prior treatment and don't have any good alternatives.",www.moneycontrol.com,0.29451,Somewhat-Bullish,JNJ,0.179788,0.169819,Somewhat-Bullish
2024-04-08 11:30:50,Is Johnson & Johnson Stock A Better Pick Over AbbVie?,https://www.forbes.com/sites/greatspeculations/2024/04/08/is-johnson--johnson-stock-a-better-pick-over-abbvie/,We believe that the pharmaceuticals bellwether Johnson & Johnson ( NYSE: JNJ ) is currently a better pick over its peer AbbVie ( NYSE: ABBV ) .,www.forbes.com,0.238945,Somewhat-Bullish,JNJ,0.479258,0.317916,Somewhat-Bullish
2024-04-08 12:35:35,Johnson & Johnson's bone cancer drug gets USFDA nod,https://www.financialexpress.com/healthcare/pharma-healthcare/johnson-johnsons-bone-cancer-drug-gets-usfda-nod/3450386/,Johnson & Johnson on Monday announced that the US Food and Drug Administration ( FDA ) has approved Carvykti for the treatment of adult patients with relapsed or refractory multiple myeloma.,www.financialexpress.com,0.112501,Neutral,JNJ,0.229691,0.276282,Somewhat-Bullish
2024-04-08 13:18:00,J&J's  ( JNJ )  $13.1B Shockwave Deal to Boost MedTech Cardio,https://www.zacks.com/stock/news/2251822/jjs-jnj-131b-shockwave-deal-to-boost-medtech-cardio,J&J's (JNJ) proposed acquisition of Shockwave Medical (SWAV) is expected to strengthen its Medtech cardiovascular portfolio.,www.zacks.com,0.226455,Somewhat-Bullish,JNJ,0.279813,0.236789,Somewhat-Bullish
2024-04-08 13:40:00,FDA Expands J&J's  ( JNJ )  Carvykti Label in Multiple Myeloma,https://www.zacks.com/stock/news/2252028/fda-expands-jjs-jnj-carvykti-label-in-multiple-myeloma,"Following the label expansion, J&J's (JNJ) Carvykti is approved as a second-line treatment for adults with relapsed/refractory myeloma. It was initially approved for use as a fifth- or later-line treatment.",www.zacks.com,0.195249,Somewhat-Bullish,JNJ,0.297661,0.08288,Neutral
2024-04-08 14:15:00,"Dementia Drugs Market Size is projected to reach USD 26,795.69 million by 2030, growing at a CAGR of 7.95%: Straits Research",https://www.benzinga.com/pressreleases/24/04/g38143535/dementia-drugs-market-size-is-projected-to-reach-usd-26-795-69-million-by-2030-growing-at-a-cagr-o,"New York, United States, April 08, 2024 ( GLOBE NEWSWIRE ) -- Dementia is a term used to describe a group of symptoms that significantly impair memory, reasoning, and social abilities. The symptoms include cognitive and behavioral changes that worsen over time, making it difficult to perform even ...",www.benzinga.com,0.128975,Neutral,JNJ,0.0428,0.0,Neutral
2024-04-08 16:48:06,"BRODSKY & SMITH SHAREHOLDER UPDATE: Notifying Investors of the Following Investigations: Shockwave Medical, Inc.  ( Nasdaq - SWAV ) , Apartment Income REIT Corp.  ( NYSE - AIRC ) , Model N, Inc.  ( NYSE - MODN ) , ARCA biopharma, Inc.  ( Nasdaq - ABIO ) ",https://www.benzinga.com/pressreleases/24/04/g38146844/brodsky-smith-shareholder-update-notifying-investors-of-the-following-investigations-shockwave-med,"BALA CYNWYD, Pa., April 08, 2024 ( GLOBE NEWSWIRE ) -- Brodsky & Smith reminds investors of the following investigations. If you own shares and wish to discuss the investigation, contact Jason Brodsky ( jbrodsky@brodskysmith.com ) or Marc Ackerman ( mackerman@brodskysmith.com ) at 855-576-4847.",www.benzinga.com,0.184657,Somewhat-Bullish,JNJ,0.220141,0.188935,Somewhat-Bullish
2024-04-08 17:15:20,Fashion Workwear Brand Argent Helps Women In Every Field Drop-Kick The Glass Ceiling,https://www.forbes.com/sites/simonmainwaring/2024/04/08/fashion-workwear-brand-argent-helps-women-in-every-field-drop-kick-the-glass-ceiling/,"Ninety-nine percent of the partnership opportunities that nine-year-old women's fashion workwear brand Argent considers never get a yes. ""We've been really, really intentional with our collaborations,"" says CEO and founder Sali Christeson.",www.forbes.com,0.227684,Somewhat-Bullish,JNJ,0.034087,0.085167,Neutral
2024-04-08 17:23:25,"Shockwave Medical Stock Rises After Johnson & Johnson Buyout - Johnson & Johnson  ( NYSE:JNJ ) , Shockwave Medical  ( NASDAQ:SWAV ) ",https://www.benzinga.com/news/24/04/38142092/shockwave-medical-stock-rises-after-johnson-johnson-buyout,"Shockwave Medical Inc SWAV is in the spotlight today, after blue-chip pharmaceutical giant Johnson & Johnson JNJ announced it would buy the company for $13.1 billion, boosting its portfolio of cardiovascular disease treatment devices.",www.benzinga.com,0.16747,Somewhat-Bullish,JNJ,0.552443,0.128192,Neutral
2024-04-08 17:27:00,Bristol Myers  ( BMY )  Gets FDA Nod for Label Expansion of Abecma,https://www.zacks.com/stock/news/2252179/bristol-myers-bmy-gets-fda-nod-for-label-expansion-of-abecma,"Bristol Myers (BMY) wins FDA approval for CAR T cell immunotherapy, Abecma, in earlier lines of treatment for patients with relapsed or refractory multiple myeloma.",www.zacks.com,0.167625,Somewhat-Bullish,JNJ,0.080323,0.02769,Neutral
2024-04-08 17:27:09,"Johnson & Johnson's $13B Shockwave Medical Deal Accelerates MedTech Strategy, Analyst Says - Johnson & Johnson  ( NYSE:JNJ ) , Shockwave Medical  ( NASDAQ:SWAV ) ",https://www.benzinga.com/analyst-ratings/analyst-color/24/04/38147469/johnson-johnsons-13b-shockwave-medical-deal-accelerates-medtech-strategy-analyst-sa,"Johnson & Johnson JNJ agreed on Friday to acquire Shockwave Medical Inc SWAV for $335 per share in cash, corresponding to an enterprise value of approximately $13.1 billion, including cash acquired.",www.benzinga.com,0.333997,Somewhat-Bullish,JNJ,0.699089,0.422418,Bullish
2024-04-08 17:53:33,"Johnson & Johnson's $13B Shockwave Medical Deal Accelerates MedTech Strategy, Analyst Says",https://markets.businessinsider.com/news/stocks/johnson-johnson-s-13b-shockwave-medical-deal-accelerates-medtech-strategy-analyst-says-1033230884,"Johnson & Johnson ( NYSE:JNJ ) agreed on Friday to acquire Shockwave Medical Inc ( NASDAQ:SWAV ) for $335 per share in cash, corresponding to an enterprise value of approximately $13.1 billion, including cash acquired.",markets.businessinsider.com,0.293229,Somewhat-Bullish,JNJ,0.636698,0.41207,Bullish
2024-04-08 18:19:35,"Johnson & Johnson's Carvykti Stands Ahead Of Bristol Myers' Rival Blood Cancer Therapy With FDA Approval For Wider Population - Legend Biotech  ( NASDAQ:LEGN ) , Johnson & Johnson  ( NYSE:JNJ ) ",https://www.benzinga.com/analyst-ratings/analyst-color/24/04/38148467/johnson-johnsons-carvykti-stands-ahead-of-bristol-myers-rival-blood-cancer-therapy-,"Friday, the FDA approved Johnson & Johnson JNJ Carvykti ( ciltacabtagene autoleucel; cilta-cel ) for relapsed or refractory multiple myeloma patients who have received at least one prior line of therapy and are refractory to lenalidomide.",www.benzinga.com,0.294894,Somewhat-Bullish,JNJ,0.524949,0.393499,Bullish
